Flight,Carrier,Month,DayOfWeek,NumPrevFlights,PrevFlightGap,HistoricallyLate,InsufficientHistory,OriginInVolume,OriginOutVolume,DestInVolume,DestOutVolume,OriginPrecip,OriginAvgWind,OriginWindGust,OriginFog,OriginThunder,DestPrecip,DestAvgWind,DestWindGust,DestFog,DestThunder,TotalDelay
ORD-ATL,Delta Air Lines,June,Monday,1,7,0,1,0.968944099,0.866666667,1.05066345,1.026929982,36,14.54011,35.119958,0,0,0,6.71082,14.092722,0,0,12
ORD-ATL,Delta Air Lines,June,Tuesday,1,7,0,1,0.989130435,0.877225867,1.06763285,1.040925267,0,9.842536,23.040482,0,0,0,4.47388,10.06623,0,0,12
ORD-ATL,Delta Air Lines,June,Wednesday,1,7,0,1,0.942901235,0.909514925,1.057416268,1.039076377,48,9.395148,17.000744,1,0,0,6.934514,14.987498,0,0,64
ATL-ORD,Delta Air Lines,June,Sunday,3,45,0,1,1.060921248,1.109974425,1.157566303,0.887323944,0,11.1847,18.119214,0,0,0,12.974252,29.08022,0,1,48
ATL-ORD,Delta Air Lines,June,Monday,4,43,0,1,1.04,1.086350975,1.134920635,0.90922619,0,6.71082,14.092722,0,0,36,14.54011,35.119958,0,0,39
ATL-ORD,Delta Air Lines,June,Tuesday,5,43,0,1,1.035222052,1.053072626,1.057902973,0.867981791,0,4.47388,10.06623,0,0,0,9.842536,23.040482,0,0,0
ATL-ORD,Delta Air Lines,June,Wednesday,5,42,0,1,1.049050633,1.037889039,1.100638978,0.862745098,0,6.934514,14.987498,0,0,48,9.395148,17.000744,1,0,4
LAX-ATL,Delta Air Lines,August,Saturday,1,93,0,1,0.795212766,0.924796748,0.96972973,0.787155963,0,7.381902,16.105968,0,0,0,8.276678,21.027236,0,1,0
LAX-ATL,Delta Air Lines,August,Saturday,1,93,0,1,0.72606383,0.845528455,0.815135135,0.667889908,0,5.816044,16.105968,0,0,201,4.026492,21.922012,0,0,0
LAX-ATL,Delta Air Lines,August,Sunday,1,93,0,1,0.572207084,0.584615385,0.895795247,0.637974684,0,7.158208,14.092722,1,0,0,3.802798,16.105968,1,0,0
LAX-ATL,Delta Air Lines,August,Tuesday,1,90,0,1,0.801762115,0.861742424,1.003960396,1.036585366,0,7.82929,16.105968,0,0,86,6.71082,21.027236,1,0,0
LAX-ATL,Delta Air Lines,August,Wednesday,1,90,0,1,0.836099585,0.873320537,0.991089109,1.044859813,0,8.500372,17.000744,0,0,140,7.381902,33.106712,0,0,51
LAX-ATL,Delta Air Lines,August,Thursday,1,90,0,1,0.828025478,0.879699248,1.002967359,1.047222222,0,9.618842,18.119214,0,0,0,5.59235,18.119214,0,0,0
LAX-ATL,Delta Air Lines,August,Friday,1,90,0.25,0,0.85021097,0.898272553,1.003960396,1.091698842,0,8.276678,14.987498,0,0,0,7.158208,14.987498,0,0,0
LAX-ATL,Delta Air Lines,August,Sunday,0,240,0.4,0,0.762942779,0.923076923,1.032679739,1.102262443,0,7.605596,18.119214,0,0,3,10.513618,23.040482,0,0,781
LAX-ATL,Delta Air Lines,August,Monday,1,90,0.333333333,0,0.80212766,0.845724907,1.010826772,1.063969897,0,8.052984,14.987498,0,0,0,12.079476,18.119214,0,0,10
LAX-ATL,Delta Air Lines,August,Tuesday,0,240,0.285714286,0,0.801762115,0.837121212,1.016831683,1.036585366,0,6.263432,17.000744,0,0,0,8.94776,17.000744,0,0,0
LAX-ATL,Delta Air Lines,August,Wednesday,1,90,0.25,0,0.809128631,0.848368522,1.003960396,1.020560748,0,6.934514,17.000744,0,0,0,5.816044,12.079476,0,0,0
LAX-ATL,Delta Air Lines,August,Thursday,0,240,0.222222222,0,0.800424628,0.879699248,1.015825915,1.047222222,0,8.500372,23.040482,1,0,0,2.908022,10.06623,0,0,0
LAX-ATL,Delta Air Lines,August,Friday,1,90,0.2,0,0.79535865,0.873320537,1.016831683,1.079150579,0,6.263432,16.105968,1,0,0,3.579104,12.079476,0,0,0
LAX-ATL,Delta Air Lines,June,Thursday,0,240,0,1,0.938428875,1.172932331,1.080118694,0.842592593,0,8.276678,18.119214,0,0,201,9.395148,44.962494,0,0,0
LAX-ATL,Delta Air Lines,June,Friday,1,102,0,1,1.042194093,1.172744722,1.068316832,0.878378378,0,8.724066,17.000744,0,0,10,6.71082,18.119214,0,1,5
LAX-ATL,Delta Air Lines,June,Sunday,0,240,0,1,1.10626703,1.138461538,1.006535948,0.836199095,0,7.605596,16.105968,0,0,61,8.276678,36.014734,0,0,0
LAX-ATL,Delta Air Lines,June,Monday,1,161,0,0,1.078723404,1.135687732,0.98523622,0.831608655,0,6.263432,14.987498,0,0,0,5.816044,16.105968,0,0,0
LAX-ATL,Delta Air Lines,June,Tuesday,1,161,0,0,1.088105727,1.132575758,1.003960396,0.841463415,0,7.82929,16.105968,0,0,119,7.381902,31.093466,0,0,0
LAX-ATL,Delta Air Lines,June,Wednesday,1,102,0,0,1.078838174,1.07293666,0.991089109,0.838317757,0,9.618842,19.908766,0,0,43,7.605596,18.119214,0,0,0
LAX-ATL,Delta Air Lines,June,Thursday,1,102,0,0,1.10403397,1.09962406,0.990108803,0.794444444,0,8.724066,18.119214,0,0,0,6.934514,14.987498,0,0,0
LAX-ATL,Delta Air Lines,June,Friday,0,240,0,0,1.124472574,1.097888676,0.991089109,0.865830116,0,7.605596,16.105968,1,0,13,4.697574,16.105968,0,0,0
LAX-ATL,Delta Air Lines,June,Sunday,1,102,0,0,1.144414169,1.076923077,0.941176471,0.848868778,0,7.605596,17.000744,0,0,236,2.013246,21.027236,0,0,0
LAX-ATL,Delta Air Lines,June,Monday,1,161,0,0,1.106382979,1.063197026,0.98523622,0.843838194,0,8.94776,18.119214,0,0,0,4.697574,12.079476,0,0,0
LAX-ATL,Delta Air Lines,June,Tuesday,1,161,0,0,1.116740088,1.083333333,0.991089109,0.853658537,0,7.381902,17.000744,0,0,8,3.35541,23.040482,0,0,0
LAX-ATL,Delta Air Lines,June,Wednesday,1,102,0,0,1.078838174,1.07293666,1.003960396,0.789719626,0,7.158208,14.987498,0,0,0,3.802798,12.974252,0,0,0
LAX-ATL,Delta Air Lines,June,Thursday,1,102,0,0,1.10403397,1.09962406,0.990108803,0.818518519,0,8.276678,17.000744,1,0,0,3.802798,12.974252,0,0,0
LAX-ATL,Delta Air Lines,June,Friday,1,102,0,0,1.124472574,1.097888676,1.003960396,0.878378378,0,6.039738,16.105968,1,0,0,6.934514,21.027236,0,0,0
LAX-ATL,Delta Air Lines,June,Sunday,1,102,0,0,1.144414169,1.076923077,0.980392157,0.836199095,0,8.052984,16.105968,0,0,0,7.158208,14.092722,0,0,0
LAX-ATL,Delta Air Lines,June,Monday,1,161,0,0,1.106382979,1.063197026,0.98523622,0.856067733,0,7.82929,17.000744,1,0,66,4.921268,12.974252,0,1,3
LAX-ATL,Delta Air Lines,June,Tuesday,1,161,0,0,1.116740088,1.083333333,0.978217822,0.853658537,0,7.605596,16.105968,1,0,3,5.59235,19.908766,0,0,0
LAX-ATL,Delta Air Lines,June,Wednesday,1,102,0,0,1.105809129,1.07293666,0.991089109,0.838317757,0,5.144962,14.987498,0,0,33,8.276678,17.000744,1,0,0
LAX-ATL,Delta Air Lines,June,Thursday,1,102,0,0,1.10403397,1.09962406,0.977250247,0.830555556,0,6.487126,16.105968,1,0,152,5.144962,25.053728,0,0,13
LAX-ATL,Delta Air Lines,June,Friday,1,102,0,0,1.124472574,1.097888676,0.991089109,0.878378378,0,8.052984,17.000744,0,0,0,7.605596,16.105968,1,0,15
LAX-ATL,Delta Air Lines,June,Saturday,0,240,0,0,1.106382979,1.056910569,1.130434783,0.808425276,0,5.816044,16.105968,0,0,0,5.59235,16.105968,0,0,0
LAX-ATL,Delta Air Lines,June,Saturday,0,240,0,1,0.968085106,1.18902439,1.130434783,0.782347041,0,7.381902,16.105968,0,0,5,5.59235,12.079476,1,0,0
LAX-ATL,Delta Air Lines,June,Saturday,1,105,0,1,1.106382979,1.056910569,1.130434783,0.795386158,0,8.500372,19.908766,0,0,0,3.802798,10.06623,0,0,0
LAX-ATL,Delta Air Lines,June,Saturday,1,105,0,1,1.106382979,1.056910569,1.145308924,0.795386158,0,6.71082,14.092722,0,0,84,7.82929,36.90951,0,0,6
LAX-ATL,Delta Air Lines,June,Sunday,1,105,0,0,1.144414169,1.076923077,0.941176471,0.798190045,0,6.71082,14.987498,0,0,20,3.802798,23.935258,0,0,12
LAX-ATL,Delta Air Lines,June,Monday,1,105,0,0,1.078723404,1.063197026,0.972440945,0.77046096,0,7.605596,16.105968,1,0,241,3.131716,29.08022,0,0,2
LAX-ATL,Delta Air Lines,July,Tuesday,1,105,0.166666667,0,1.059471366,1.009469697,0.952475248,0.817073171,0,8.500372,18.119214,0,0,0,5.144962,12.079476,0,0,16
LAX-ATL,Delta Air Lines,July,Friday,1,29,0,1,0.82278481,0.898272553,0.875247525,0.53957529,0,5.144962,14.092722,0,0,0,9.618842,14.987498,0,0,0
LAX-ATL,Delta Air Lines,July,Saturday,0,240,0,1,1.140957447,0.898373984,0.966819222,1.030090271,0,6.934514,17.000744,0,0,0,10.737312,19.908766,0,0,0
LAX-ATL,Delta Air Lines,July,Saturday,0,240,0,1,1.071808511,1.004065041,0.981693364,1.13440321,0,7.605596,14.987498,0,0,0,5.144962,14.987498,0,0,0
LAX-ATL,Delta Air Lines,July,Saturday,1,103,0,0,1.071808511,1.004065041,0.981693364,1.13440321,0,6.934514,14.987498,0,0,554,7.605596,16.105968,1,0,0
LAX-ATL,Delta Air Lines,July,Saturday,1,103,0,0,1.071808511,0.977642276,0.981693364,1.13440321,0,7.605596,16.105968,0,0,0,5.816044,14.987498,0,0,0
LAX-ATL,Delta Air Lines,August,Saturday,0,240,0,0,1.002659574,0.977642276,0.981693364,1.13440321,3,7.158208,16.105968,0,0,0,7.158208,14.092722,0,0,0
LAX-ATL,Delta Air Lines,August,Saturday,1,103,0,0,1.002659574,0.977642276,0.966819222,1.121364092,0,7.381902,17.000744,0,0,183,3.802798,16.105968,0,0,0
LAX-ATL,Delta Air Lines,August,Saturday,0,240,0,0,0.829787234,1.030487805,0.95194508,1.13440321,0,7.381902,17.000744,0,0,0,2.908022,12.974252,0,0,0
LAX-ATL,Delta Air Lines,July,Wednesday,1,100,0,1,1.105809129,0.998080614,1.003960396,1.093457944,0,7.605596,16.105968,0,0,0,6.71082,14.092722,1,0,0
LAX-ATL,Delta Air Lines,July,Thursday,1,100,0,1,1.076433121,0.977443609,0.990108803,1.09537037,0,6.71082,18.119214,0,0,0,11.408394,21.027236,0,0,0
LAX-ATL,Delta Air Lines,July,Sunday,1,174,0,1,1.144414169,1.015384615,0.993464052,1.102262443,0,7.605596,17.000744,0,0,0,5.816044,12.974252,0,0,178
LAX-ATL,Delta Air Lines,July,Monday,1,174,0.25,0,1.05106383,0.966542751,0.998031496,1.112888053,0,8.052984,14.987498,1,0,0,4.47388,16.105968,0,0,0
LAX-ATL,Delta Air Lines,July,Tuesday,1,100,0.2,0,1.059471366,0.984848485,0.991089109,1.12195122,0,7.605596,16.105968,1,0,0,7.605596,17.000744,0,0,0
LAX-ATL,Delta Air Lines,July,Wednesday,0,240,0.166666667,0,1.05186722,0.998080614,0.991089109,1.093457944,0,8.724066,17.000744,1,0,3,7.158208,19.908766,0,0,0
LAX-ATL,Delta Air Lines,July,Thursday,1,174,0.142857143,0,1.048832272,0.977443609,0.977250247,1.09537037,0,9.395148,19.908766,0,0,0,5.816044,16.105968,0,0,0
LAX-ATL,Delta Air Lines,July,Friday,1,174,0.125,0,1.069620253,0.998080614,1.003960396,1.141891892,0,9.842536,21.027236,0,0,165,2.908022,19.908766,0,0,0
LAX-ATL,Delta Air Lines,July,Sunday,0,240,0.111111111,0,1.068119891,1.015384615,0.993464052,1.102262443,0,7.158208,14.987498,0,0,122,2.013246,12.974252,0,0,0
LAX-ATL,Delta Air Lines,July,Monday,0,240,0.2,0,1.05106383,0.966542751,0.998031496,1.112888053,0,5.59235,16.105968,1,0,20,4.47388,18.119214,0,0,351
LAX-ATL,Delta Air Lines,July,Tuesday,1,100,0.181818182,0,1.059471366,0.984848485,0.991089109,1.12195122,0,8.276678,17.000744,1,0,0,8.276678,19.908766,0,0,0
LAX-ATL,Delta Air Lines,July,Wednesday,1,174,0.166666667,0,1.05186722,0.998080614,0.978217822,1.093457944,0,10.06623,18.119214,0,0,0,9.395148,17.000744,0,0,0
LAX-ATL,Delta Air Lines,July,Thursday,1,174,0.153846154,0,1.048832272,0.977443609,0.977250247,1.071296296,0,11.632088,21.922012,0,0,0,4.47388,12.079476,0,0,0
LAX-ATL,Delta Air Lines,July,Friday,1,174,0.142857143,0,1.069620253,0.973128599,1.003960396,1.116795367,0,9.171454,18.119214,0,0,43,4.697574,12.079476,1,0,0
LAX-ATL,Delta Air Lines,July,Sunday,1,174,0.133333333,0,1.068119891,1.015384615,0.993464052,1.12760181,0,8.500372,21.027236,0,0,30,8.276678,12.079476,0,0,0
LAX-ATL,Delta Air Lines,July,Monday,0,240,0.1875,0,1.05106383,0.966542751,0.998031496,1.112888053,0,10.513618,23.040482,0,0,25,5.59235,18.119214,1,0,142
LAX-ATL,Delta Air Lines,July,Tuesday,1,100,0.176470588,0,1.059471366,0.984848485,0.991089109,1.109756098,0,8.94776,23.935258,0,0,0,4.250186,12.079476,0,0,0
LAX-ATL,Delta Air Lines,July,Wednesday,1,174,0.166666667,0,1.05186722,0.998080614,0.991089109,1.081308411,0,8.94776,23.935258,0,0,0,2.684328,8.94776,0,0,0
LAX-ATL,Delta Air Lines,July,Thursday,0,240,0.210526316,0,1.048832272,0.977443609,0.990108803,1.083333333,0,6.263432,17.000744,0,0,173,6.263432,29.08022,0,0,26
LAX-ATL,Delta Air Lines,July,Friday,1,174,0.2,0,1.069620253,0.998080614,1.003960396,1.129343629,0,8.052984,14.092722,0,0,0,4.250186,12.974252,0,0,3
LAX-ATL,Delta Air Lines,July,Sunday,1,174,0.19047619,0,1.068119891,1.015384615,1.006535948,1.114932127,36,8.500372,18.119214,1,0,0,9.171454,14.987498,0,0,0
LAX-ATL,Delta Air Lines,July,Monday,1,174,0.181818182,0,1.05106383,0.966542751,0.998031496,1.088428975,0,8.276678,18.119214,0,0,0,10.961006,23.040482,0,0,0
LAX-ATL,Delta Air Lines,July,Tuesday,1,100,0.173913043,0,1.059471366,0.984848485,0.991089109,1.12195122,0,6.934514,17.000744,0,0,0,9.618842,17.000744,0,0,0
LAX-ATL,Delta Air Lines,July,Wednesday,0,240,0.166666667,0,1.05186722,0.998080614,0.991089109,1.081308411,0,6.71082,16.105968,0,0,0,6.039738,12.079476,0,0,0
LAX-ATL,Delta Air Lines,July,Thursday,1,174,0.16,0,1.048832272,0.977443609,0.990108803,1.083333333,0,7.605596,18.119214,0,0,33,8.94776,19.908766,1,0,0
LAX-ATL,Delta Air Lines,August,Friday,1,174,0.153846154,0,1.014767932,0.973128599,1.003960396,1.129343629,0,6.934514,16.105968,0,0,0,9.171454,14.092722,0,0,0
LAX-ATL,Delta Air Lines,August,Sunday,1,174,0.148148148,0,0.991825613,0.984615385,1.006535948,1.08959276,5,5.816044,18.119214,0,0,0,7.158208,14.092722,0,0,0
LAX-ATL,Delta Air Lines,August,Monday,1,174,0.142857143,0,0.995744681,0.966542751,0.998031496,1.088428975,0,8.500372,17.000744,1,0,0,5.816044,14.987498,0,0,0
LAX-ATL,Delta Air Lines,August,Tuesday,1,100,0.137931034,0,1.002202643,0.960227273,0.991089109,1.109756098,0,9.618842,21.027236,0,0,0,5.816044,16.105968,0,0,0
LAX-ATL,Delta Air Lines,August,Wednesday,0,240,0.166666667,0,0.997925311,0.973128599,0.991089109,1.057009346,0,9.171454,18.119214,0,0,0,4.921268,14.987498,0,0,172
LAX-ATL,Delta Air Lines,August,Thursday,1,174,0.161290323,0,0.993630573,0.953007519,0.990108803,1.083333333,0,7.605596,16.105968,0,0,84,5.816044,33.106712,0,0,0
LAX-ATL,Delta Air Lines,August,Sunday,1,75,0.15625,0,0.915531335,1.015384615,1.032679739,1.12760181,0,7.82929,17.000744,0,0,71,4.250186,12.974252,0,0,3
LAX-ATL,Delta Air Lines,August,Monday,1,174,0.151515152,0,0.857446809,0.918215613,1.023622047,1.125117592,0,8.94776,18.119214,1,0,0,5.144962,12.079476,0,0,0
LAX-ATL,Delta Air Lines,August,Tuesday,1,100,0.147058824,0,0.859030837,0.935606061,1.02970297,1.109756098,0,8.500372,19.908766,0,0,41,6.934514,14.987498,0,0,0
LAX-ATL,Delta Air Lines,August,Wednesday,1,174,0.142857143,0,0.863070539,0.948176583,1.02970297,1.105607477,0,8.500372,19.908766,0,0,0,8.94776,16.105968,0,0,0
LAX-ATL,Delta Air Lines,August,Thursday,1,174,0.138888889,0,0.855626327,0.928571429,1.028684471,1.107407407,0,7.605596,14.987498,0,0,0,4.697574,10.06623,0,0,0
LAX-ATL,Delta Air Lines,August,Friday,1,174,0.135135135,0,0.877637131,0.948176583,1.02970297,1.141891892,0,8.500372,17.000744,0,0,0,4.921268,10.06623,0,0,0
LAX-ATL,Delta Air Lines,August,Sunday,1,174,0.131578947,0,0.915531335,1.015384615,1.006535948,1.114932127,0,7.605596,16.105968,0,0,10,4.697574,23.935258,0,0,4
LAX-ATL,Delta Air Lines,August,Monday,1,100,0.128205128,0,0.857446809,0.918215613,0.998031496,1.125117592,0,6.263432,14.987498,0,0,13,8.052984,25.948504,0,0,10
LAX-ATL,Delta Air Lines,June,Sunday,0,240,0,1,0.833625219,0.80866426,0.91588785,1.096605744,0,7.605596,14.987498,0,0,0,11.1847,18.119214,0,0,32
LAX-ATL,Delta Air Lines,June,Monday,0,240,0,1,0.890127389,0.894837476,0.88377193,1.049327354,0,9.171454,19.908766,0,0,0,6.71082,14.092722,0,0,0
LAX-ATL,Delta Air Lines,June,Tuesday,0,240,0,1,0.866666667,0.9,0.907306434,1.05908684,0,8.052984,17.000744,0,0,0,4.47388,10.06623,0,0,0
LAX-ATL,Delta Air Lines,June,Wednesday,0,240,0.25,0,0.894295302,0.861742424,0.913043478,1.069620253,0,7.82929,16.105968,0,0,0,6.934514,14.987498,0,0,0
ATL-LAX,Delta Air Lines,June,Thursday,0,240,0,1,0.974358974,1.16893733,0.976284585,0.894927536,201,9.395148,44.962494,0,0,0,8.276678,18.119214,0,0,9
ATL-LAX,Delta Air Lines,June,Friday,1,240,0,1,0.975,1.185082873,0.958167331,0.918215613,10,6.71082,18.119214,0,1,0,8.724066,17.000744,0,0,45
ATL-LAX,Delta Air Lines,June,Saturday,0,240,0,1,0.913513514,1.431192661,0.979899497,0.747126437,5,5.59235,12.079476,1,0,0,7.381902,16.105968,0,0,26
ATL-LAX,Delta Air Lines,June,Sunday,0,240,0.5,0,0.895795247,1.134177215,1.001934236,0.991364421,61,8.276678,36.014734,0,0,0,7.605596,16.105968,0,0,0
ATL-LAX,Delta Air Lines,June,Monday,0,240,0.4,0,0.961538462,1.108254398,1.003960396,0.96557971,0,5.816044,16.105968,0,0,0,6.263432,14.987498,0,0,8
ATL-LAX,Delta Air Lines,June,Tuesday,0,240,0.333333333,0,0.967261905,1.120383037,0.973684211,0.988868275,119,7.381902,31.093466,0,0,0,7.82929,16.105968,0,0,15
ATL-LAX,Delta Air Lines,June,Wednesday,0,240,0.428571429,0,0.963927856,1.120383037,0.967806841,1.001834862,43,7.605596,18.119214,0,0,0,9.618842,19.908766,0,0,51
ATL-LAX,Delta Air Lines,June,Thursday,0,240,0.375,0,0.948717949,1.133514986,0.976284585,0.989130435,0,6.934514,14.987498,0,0,0,8.724066,18.119214,0,0,3
ATL-LAX,Delta Air Lines,June,Friday,0,240,0.444444444,0,0.975,1.113259669,0.984063745,1.014869888,13,4.697574,16.105968,0,0,0,7.605596,16.105968,1,0,59
ATL-LAX,Delta Air Lines,June,Saturday,0,240,0.4,0,0.983783784,1.288073394,0.979899497,0.996168582,0,3.802798,10.06623,0,0,0,8.500372,19.908766,0,0,0
ATL-LAX,Delta Air Lines,June,Sunday,0,240,0.363636364,0,0.934186472,1.151898734,0.974854932,1.015544041,236,2.013246,21.027236,0,0,0,7.605596,17.000744,0,0,8
ATL-LAX,Delta Air Lines,June,Monday,0,240,0.333333333,0,0.961538462,1.090663058,0.978217822,0.989130435,0,4.697574,12.079476,0,0,0,8.94776,18.119214,0,0,0
ATL-LAX,Delta Air Lines,June,Tuesday,0,240,0.307692308,0,0.967261905,1.120383037,0.947368421,1.012987013,8,3.35541,23.040482,0,0,0,7.381902,17.000744,0,0,11
ATL-LAX,Delta Air Lines,June,Wednesday,0,240,0.285714286,0,0.963927856,1.155950752,0.941649899,1.001834862,0,3.802798,12.974252,0,0,0,7.158208,14.987498,0,0,6
ATL-LAX,Delta Air Lines,June,Thursday,0,240,0.266666667,0,0.961538462,1.115803815,0.976284585,1.012681159,0,3.802798,12.974252,0,0,0,8.276678,17.000744,1,0,0
ATL-LAX,Delta Air Lines,June,Friday,0,240,0.3125,0,0.988,1.113259669,0.984063745,1.039033457,0,6.934514,21.027236,0,0,0,6.039738,16.105968,1,0,28
ATL-LAX,Delta Air Lines,June,Saturday,0,240,0.352941176,0,0.955675676,1.311926606,0.979899497,1.021072797,84,7.82929,36.90951,0,0,0,6.71082,14.092722,0,0,53
ATL-LAX,Delta Air Lines,June,Sunday,0,240,0.333333333,0,0.972577697,1.169620253,0.974854932,1.039723661,0,7.158208,14.092722,0,0,0,8.052984,16.105968,0,0,12
ATL-LAX,Delta Air Lines,June,Monday,0,240,0.315789474,0,0.974358974,1.090663058,0.978217822,1.012681159,66,4.921268,12.974252,0,1,0,7.82929,17.000744,1,0,0
ATL-LAX,Delta Air Lines,June,Tuesday,0,240,0.35,0,0.98015873,1.120383037,0.947368421,1.037105751,3,5.59235,19.908766,0,0,0,7.605596,16.105968,1,0,29
ATL-LAX,Delta Air Lines,June,Wednesday,0,240,0.333333333,0,0.976953908,1.155950752,0.941649899,1.025688073,33,8.276678,17.000744,1,0,0,5.144962,14.987498,0,0,1
ATL-LAX,Delta Air Lines,June,Thursday,0,240,0.318181818,0,0.974358974,1.098092643,0.976284585,1.012681159,152,5.144962,25.053728,0,0,0,6.487126,16.105968,1,0,11
ATL-LAX,Delta Air Lines,June,Friday,0,240,0.304347826,0,1.001,1.149171271,0.984063745,1.039033457,0,7.605596,16.105968,1,0,0,8.052984,17.000744,0,0,0
ATL-LAX,Delta Air Lines,June,Saturday,1,240,0.291666667,0,0.941621622,1.288073394,0.979899497,1.021072797,0,5.59235,16.105968,0,0,0,5.816044,16.105968,0,0,10
ATL-LAX,Delta Air Lines,June,Sunday,0,240,0.28,0,0.972577697,1.116455696,0.947775629,1.015544041,20,3.802798,23.935258,0,0,0,6.71082,14.987498,0,0,0
ATL-LAX,Delta Air Lines,June,Monday,0,240,0.269230769,0,0.923076923,1.073071719,0.952475248,0.989130435,241,3.131716,29.08022,0,0,0,7.605596,16.105968,1,0,0
ATL-LAX,Delta Air Lines,August,Saturday,0,240,0,1,0.862700229,1.108324975,1.045226131,0.971264368,0,8.276678,21.027236,0,1,0,7.381902,16.105968,0,0,20
ATL-LAX,Delta Air Lines,August,Saturday,0,240,0,1,0.788329519,0.88665998,0.979899497,0.87164751,201,4.026492,21.922012,0,0,0,5.816044,16.105968,0,0,44
ATL-LAX,Delta Air Lines,August,Sunday,0,240,0,1,0.967320261,0.937556561,0.866537718,0.797927461,0,3.802798,16.105968,1,0,0,7.158208,14.092722,1,0,0
ATL-LAX,Delta Air Lines,July,Tuesday,0,240,0,1,0.952475248,0.817073171,0.921052632,0.988868275,0,5.144962,12.079476,0,0,0,8.500372,18.119214,0,0,1
ATL-LAX,Delta Air Lines,July,Friday,0,240,0,1,0.875247525,0.53957529,0.932270916,0.894052045,0,9.618842,14.987498,0,0,0,5.144962,14.092722,0,0,0
ATL-LAX,Delta Air Lines,July,Saturday,0,240,0,1,0.966819222,1.030090271,1.012562814,0.971264368,0,10.737312,19.908766,0,0,0,6.934514,17.000744,0,0,0
ATL-LAX,Delta Air Lines,July,Saturday,0,240,0,1,0.981693364,1.13440321,0.979899497,1.070881226,0,5.144962,14.987498,0,0,0,7.605596,14.987498,0,0,0
ATL-LAX,Delta Air Lines,July,Saturday,0,240,0,0,0.981693364,1.13440321,1.012562814,1.070881226,554,7.605596,16.105968,1,0,0,6.934514,14.987498,0,0,0
ATL-LAX,Delta Air Lines,July,Saturday,0,240,0,0,0.981693364,1.13440321,1.012562814,1.070881226,0,5.816044,14.987498,0,0,0,7.605596,16.105968,0,0,0
ATL-LAX,Delta Air Lines,August,Saturday,0,240,0,0,0.981693364,1.13440321,1.012562814,1.070881226,0,7.158208,14.092722,0,0,3,7.158208,16.105968,0,0,0
ATL-LAX,Delta Air Lines,August,Saturday,0,240,0.142857143,0,0.966819222,1.121364092,1.012562814,1.095785441,183,3.802798,16.105968,0,0,0,7.381902,17.000744,0,0,33
ATL-LAX,Delta Air Lines,August,Saturday,0,240,0.125,0,0.95194508,1.13440321,1.012562814,1.021072797,0,2.908022,12.974252,0,0,0,7.381902,17.000744,0,0,0
ATL-LAX,Delta Air Lines,August,Tuesday,0,240,0.222222222,0,1.003960396,1.036585366,0.947368421,0.868274583,86,6.71082,21.027236,1,0,0,7.82929,16.105968,0,0,35
ATL-LAX,Delta Air Lines,August,Wednesday,1,240,0.3,0,0.991089109,1.044859813,0.941649899,0.882568807,140,7.381902,33.106712,0,0,0,8.500372,17.000744,0,0,59
ATL-LAX,Delta Air Lines,August,Thursday,0,240,0.272727273,0,1.002967359,1.047222222,0.899209486,0.942028986,0,5.59235,18.119214,0,0,0,9.618842,18.119214,0,0,0
ATL-LAX,Delta Air Lines,August,Friday,0,240,0.25,0,1.003960396,1.091698842,0.906374502,0.966542751,0,7.158208,14.987498,0,0,0,8.276678,14.987498,0,0,0
ATL-LAX,Delta Air Lines,August,Sunday,0,240,0.230769231,0,1.032679739,1.102262443,0.974854932,0.918825561,3,10.513618,23.040482,0,0,0,7.605596,18.119214,0,0,0
ATL-LAX,Delta Air Lines,August,Monday,0,240,0.214285714,0,1.010826772,1.063969897,0.926732673,0.942028986,0,12.079476,18.119214,0,0,0,8.052984,14.987498,0,0,0
ATL-LAX,Delta Air Lines,August,Tuesday,0,240,0.2,0,1.016831683,1.036585366,0.947368421,0.868274583,0,8.94776,17.000744,0,0,0,6.263432,17.000744,0,0,0
ATL-LAX,Delta Air Lines,August,Wednesday,0,240,0.1875,0,1.003960396,1.020560748,0.941649899,0.882568807,0,5.816044,12.079476,0,0,0,6.934514,17.000744,0,0,0
ATL-LAX,Delta Air Lines,August,Thursday,0,240,0.176470588,0,1.015825915,1.047222222,0.899209486,0.942028986,0,2.908022,10.06623,0,0,0,8.500372,23.040482,1,0,0
ATL-LAX,Delta Air Lines,August,Friday,0,240,0.166666667,0,1.016831683,1.079150579,0.932270916,0.966542751,0,3.579104,12.079476,0,0,0,6.263432,16.105968,1,0,0
ATL-LAX,Delta Air Lines,July,Wednesday,0,240,0,1,1.003960396,1.093457944,1.046277666,1.025688073,0,6.71082,14.092722,1,0,0,7.605596,16.105968,0,0,0
ATL-LAX,Delta Air Lines,July,Thursday,0,240,0,1,0.990108803,1.09537037,1.027667984,1.012681159,0,11.408394,21.027236,0,0,0,6.71082,18.119214,0,0,0
